"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data","prev_rate","replica_comp"
"Diagramma pictum",1.5,"BAR",1,10,"BAR_BAY","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Echeneis naucrates",-0.75,"BAY",1,35,"BAR_BAY","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus obsoletus",13.25,"BAY",1,30,"BAR_BAY","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus variegatus",28.075,"BAR",1,45,"BAR_BAY","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lutjanus vitta",8.062,"BAY",1,10,"BAR_BAY","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Nemipterus peronii",21.272,"BAY",1,40,"BAR_BAY","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Abalistes stellatus",0.036,"LAG",1,20,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Acanthurus nigricauda",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Acreichthys tomentosus",0,"LAG",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Amblyeleotris steinitzi",-2,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Amblygobius sphynx",0,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Aprion virescens",0,"LAG",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Arothron stellatus",0.125,"LAG",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Atule mate",2,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Bodianus loxozonus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Bodianus perditio",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",4,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Carcharhinus leucas",0,"LAG",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Cheilio inermis",-0.667,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Chrysiptera biocellata",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Coris batuensis",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Coris caudimacula",5,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Coris dorsomacula",-0.2,"BAR",1,25,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Ctenochaetus striatus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Dasyatis kuhlii",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Diagramma pictum",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Echeneis naucrates",0.125,"BAR",1,20,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Epinephelus maculatus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Galeocerdo cuvier",0,"LAG",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Gymnocranius grandoculis",-0.5,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lagocephalus sceleratus",1.667,"LAG",1,15,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus atkinsoni",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus obsoletus",0.667,"LAG",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Macropharyngodon negrosensis",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Nemipterus peronii",46.455,"LAG",1,50,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Oplopomus oplopomus",0,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",0,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Parapercis hexophtalma",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Parupeneus cyclostomus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Parupeneus heptacanthus",5,"LAG",1,20,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Plectropomus leopardus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pomacanthus imperator",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pomacentrus coelestis",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pomacentrus nagasakiensis",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",4.5,"LAG",1,25,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pseudobalistes fuscus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pseudojuloides cerasinus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Rhinecanthus aculeatus",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Scomberomorus commerson",1,"LAG",1,20,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Stethojulis bandanensis",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Stethojulis strigiventer",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Sufflamen chrysopterum",0,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Taeniura meyeni",0,"BAR",1,5,"BAR_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pentapodus nagasakiensis",22.9,"LAG",1,35,"BAY_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",11.75,"LAG",1,20,"BAY_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Upeneus sundaicus",9.5,"LAG",1,25,"BAY_LAG","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Abalistes stellatus",-0.321,"INSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Acanthurus xanthopterus",5.231,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Acreichthys tomentosus",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Amblyeleotris steinitzi",5.231,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Amblygobius sphynx",0,"INSHORE",1,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Aprion virescens",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Arothron stellatus",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Canthigaster bennetti",0.167,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Caranx papuensis",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Carcharhinus leucas",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Coris dorsomacula",0,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Diagramma pictum",0,"OFFSHORE",1,6.66666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Echeneis naucrates",-0.222,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Galeocerdo cuvier",0,"INSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus variegatus",34.644,"OFFSHORE",1,30,"INSHORE_OFFSHORE","bininter","maxN","prev_0","MBERE_vs_ABORE"
"Acanthurus nigricauda",0.24,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acanthurus xanthopterus",0.098,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblyeleotris steinitzi",-0.088,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblygobius phalaena",11.833,"BAR",1,25,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Atule mate",6.071,"BAY",1,20,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Bodianus loxozonus",-0.429,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Bodianus perditio",-0.5,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Canthigaster bennetti",4.808,"BAY",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",-0.5,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Caranx papuensis",1,"BAY",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Cheilio inermis",3,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Chrysiptera biocellata",3,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Coris batuensis",-0.5,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Coris dorsomacula",10,"BAR",1,20,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Ctenochaetus striatus",-0.5,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Dascyllus aruanus",0,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Dasyatis kuhlii",0,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Epinephelus areolatus",12.564,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Epinephelus maculatus",0,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Gnathanodon speciosus",5.808,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Gymnocranius grandoculis",0,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Halichoeres trimaculatus",17.738,"BAR",1,40,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lagocephalus sceleratus",1,"BAY",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus atkinsoni",0,"BAR",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus obsoletus",21.376,"BAY",1,30,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lutjanus lutjanus",5.5,"BAY",1,5,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lutjanus vitta",15,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Nemipterus peronii",31.032,"BAY",1,40,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parapercis clathrata",16.25,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parupeneus heptacanthus",10,"BAY",1,15,"BAR_BAY","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Abalistes stellatus",-0.889,"LAG",1,20,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acanthurus nigricauda",1.833,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acanthurus xanthopterus",1.833,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acreichthys tomentosus",3.647,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblyeleotris steinitzi",1.833,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblygobius phalaena",12.5,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblygobius sphynx",5.167,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Aprion virescens",4,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Arothron stellatus",1,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Atule mate",2,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Bodianus loxozonus",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Bodianus perditio",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Carcharhinus leucas",1,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Cheilio inermis",3,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Chrysiptera biocellata",3,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Coris batuensis",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Coris caudimacula",5,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Ctenochaetus striatus",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Dascyllus aruanus",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Dasyatis kuhlii",3,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Diagramma pictum",3,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Epinephelus maculatus",3,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Galeocerdo cuvier",4,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Gymnocranius grandoculis",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Halichoeres trimaculatus",19.517,"BAR",1,40,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lagocephalus sceleratus",3,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus atkinsoni",2,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus obsoletus",1,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",18,"BAR",1,35,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus variegatus",20,"BAR",1,45,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Macropharyngodon negrosensis",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",15,"BAR",1,30,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Nemipterus peronii",43.945,"LAG",1,50,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Oplopomus oplopomus",8,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",6,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parapercis australis",13,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parapercis hexophtalma",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parupeneus barberinoides",18,"BAR",1,35,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parupeneus barberinus",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parupeneus cyclostomus",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parupeneus multifasciatus",11,"BAR",1,20,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parupeneus pleurostigma",21,"BAR",1,40,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pentapodus caninus",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Plectropomus leopardus",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pomacanthus imperator",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pomacentrus coelestis",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pomacentrus moluccensis",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pomacentrus nagasakiensis",0,"BAR",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pseudocaranx dentex",6,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Sphyrna mokarran",1,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Synodus variegatus",4,"LAG",1,5,"BAR_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblygobius sphynx",10,"LAG",1,10,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Canthigaster bennetti",0,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Caranx papuensis",4,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Diagramma pictum",-1,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Echeneis naucrates",-7.296,"BAY",1,25,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Epinephelus areolatus",1.1,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Gnathanodon speciosus",1,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lutjanus lutjanus",0,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lutjanus vitta",1.1,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Parapercis clathrata",1.1,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pentapodus caninus",0,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pentapodus nagasakiensis",10.358,"LAG",1,35,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",11.136,"LAG",1,20,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Pseudocaranx dentex",0,"LAG",1,20,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Rhynchobatus Djiddensis",0,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Synodus variegatus",0,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Thalassoma lunare",0,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Vanderhorstia ambanoro",0,"BAY",1,5,"BAY_LAG","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acanthurus nigricauda",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acanthurus xanthopterus",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblyeleotris steinitzi",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Amblygobius phalaena",6.667,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Atule mate",2.933,"INSHORE",1,20,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Bodianus loxozonus",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Bodianus perditio",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",-1.5,"OFFSHORE",1,6.66666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Cheilio inermis",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Chrysiptera biocellata",1,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Coris batuensis",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Ctenochaetus striatus",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Dascyllus aruanus",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Dasyatis kuhlii",1,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Epinephelus maculatus",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Gymnocranius grandoculis",2.333,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Halichoeres trimaculatus",20.73,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus atkinsoni",1.667,"OFFSHORE",1,3.33333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus obsoletus",5.593,"INSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Lethrinus variegatus",20.278,"OFFSHORE",1,30,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Nemipterus peronii",21.583,"INSHORE",1,60,"INSHORE_OFFSHORE","terinter","pres/abs","prev_0","MBERE_vs_ABORE"
"Acanthurus nigricauda",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Acanthurus xanthopterus",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Amblyeleotris steinitzi",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Amblygobius phalaena",4.894,"BAR",1,25,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Atule mate",2,"BAY",1,20,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Bodianus loxozonus",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Bodianus perditio",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Canthigaster bennetti",0,"BAY",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Caranx papuensis",1,"BAY",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Cheilio inermis",1.143,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Chrysiptera biocellata",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Coris batuensis",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Coris dorsomacula",3.063,"BAR",1,20,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Ctenochaetus striatus",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Dascyllus aruanus",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Dasyatis kuhlii",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Epinephelus areolatus",13.371,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Epinephelus maculatus",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Gnathanodon speciosus",0.6,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Gymnocranius grandoculis",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Halichoeres trimaculatus",13.72,"BAR",1,40,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Lagocephalus sceleratus",0.5,"BAY",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus atkinsoni",0,"BAR",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Lethrinus obsoletus",18.594,"BAY",1,30,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Lutjanus lutjanus",0,"BAY",1,5,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Lutjanus vitta",15.556,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
"Nemipterus peronii",31.121,"BAY",1,40,"BAR_BAY","terinter","maxN","prev_0","MBERE_vs_ABORE"
